"id";"base";"bonus";"overtime_pay";"other";"sector";"section_07";"sex";"education";"contract";"age";"duration_total";"duration_entity";"duration_nominal";"duration_overtime"
59322;120360;0;0;0;1;3;1;2;1;52;26.1;25.09;1744.17;0
90067;4650.03;0;0;395.04;1;2;1;2;2;29;3.02;0.04;145.32;0
143811;22420.8;2335.5;0;1905.8;1;2;2;5;1;52;30;7.01;1816;0
9173;33243.62;0;2098.53;3018.68;1;2;1;2;1;33;9.02;9.02;680.4;69
13498;56180.94;2200;0;4685.98;1;1;1;2;1;51;30.01;7.04;1776;0
148378;27266;0;0;0;2;3;2;2;1;39;19.04;4.11;1776;0
48515;32815.1;500;3264.44;3066.76;1;2;2;2;1;48;27.02;27.02;738;124
193969;11913.09;0;0;1014.56;1;2;2;2;2;29;1.08;1.08;368;0
62097;26467.67;10200.49;553.27;3179.26;1;2;2;2;1;48;27.11;27.11;766.8;17.5
34866;41702.37;0;8855.92;4297.45;1;2;2;2;1;55;31.02;24.02;766.8;250.24
41081;16541.27;150;0;1363.16;1;2;2;6;1;46;13.01;10.09;1760;0
3269;136813.2;0;0;11629.12;1;1;2;2;1;46;24.09;12;1672;0
190945;19042.3;1000;0;1618.6;1;1;2;2;1;29;9.07;6.11;1912;0
44356;17126.22;0;0;1344.82;1;2;2;6;1;54;34.02;26.07;1784;0
128363;45379.2;2380;0;3974.53;1;2;2;4;1;55;36.03;21.08;1728;0
56458;21500.4;7166;0;2268.17;1;2;2;4;1;55;25;2;1696;0
28317;7542.34;0;0;641.1;1;2;2;2;2;50;5.02;5.02;156.8;0
24520;31774.4;2000;0;2700.82;1;3;2;2;1;52;22.11;3.02;1832;0
194529;42010.7;0;0;0;1;3;2;3;1;37;13.05;4.01;1762.75;0
119990;40320;400;0;0;2;3;2;4;1;49;30.02;30.02;1721.42;0
70010;24995.8;9468;0;2929.42;1;2;1;5;1;53;34;8.08;1784;0
188006;66316.28;0;3707.28;5918.66;1;2;1;1;1;48;28.04;12.1;1418.4;76
100087;16919.96;0;0;0;1;3;2;2;1;50;26.11;0.01;479.68;0
80697;28205.42;5075;0;2368.33;1;1;2;2;1;28;4.11;2.08;1792;0
190856;11423.17;600;0;982.39;1;3;2;4;1;44;24.02;3.01;928;0
156056;39218.67;0;104.64;3303.58;1;2;1;2;1;42;18.02;18.02;752.4;3
94202;38729;0;51125.06;0;1;3;1;2;1;43;18.05;10.09;996.5;817.16
179741;38168;0;0;0;1;3;2;4;1;41;21.02;21.02;1598.01;0
94747;65359.87;9060.72;0;0;1;3;2;2;1;46;20.06;11.06;1524.26;0
13084;43780.44;6000;0;3721.34;1;1;2;2;1;31;8.02;2.08;1752;0
85981;23373.88;6014.75;0;0;1;1;2;2;1;39;10.01;4.05;1664;0
19079;40000.38;850;9521.03;4174.9;1;2;2;2;1;50;29.01;29.01;738;266
167422;41193.31;0;0;0;1;3;2;3;1;51;27;25.08;1698.67;0
153474;50857.04;1050;7387.08;4641.63;1;2;1;2;1;43;20.02;11.02;759.6;205
15312;6727.26;0;0;543.13;1;2;2;2;2;26;1.05;0.02;393;0
27127;31956.36;0;780.11;963.63;1;2;2;2;1;41;18.02;18.02;306;27
78475;32717.49;0;6235.58;3185.81;1;2;2;2;1;37;13.02;11.02;694.8;206.8
150088;37736.05;300;1391.95;3233.97;1;2;2;2;1;31;9.02;6.02;748.8;42
70838;35380.02;4900;0;2950.73;1;1;2;4;1;55;32.07;13.04;1736;0
194556;5472.25;0;639.9;499.52;1;2;1;2;2;28;2.02;2.02;180.04;40
34557;31200;2500;0;2652;1;1;2;2;2;26;3.1;1.09;1840;0
145848;21338.84;200;0;0;1;1;1;2;1;25;0.1;0.08;816;0
146125;34913.92;7925;0;0;1;1;2;2;1;38;12.1;8.1;1688;0
178076;16611.72;3028.72;0;1656.34;1;2;2;6;1;38;20.07;2.07;1808;0
198277;29265.32;6531.11;0;2368.2;1;3;1;2;2;26;4.08;1.01;1736;0
157329;60840;7640;0;0;1;2;1;2;1;61;31.07;3.09;1760;0
81373;49428.57;3250;234.38;0;1;1;2;2;1;32;12.11;11.02;1840;13.3
11572;8846;0;2519.1;966.03;1;2;2;2;2;29;2;0.04;306;90
3755;39127.4;4100;0;3325.83;1;1;2;2;1;35;10.05;5.05;1816;0
179910;20662.78;3883.48;0;1979.4;1;2;1;6;1;51;18.01;13.1;1696;0
66512;923.12;0;0;78.47;1;2;1;2;2;42;0.02;0.02;33.66;0
4526;10314.69;200;0;893.75;1;2;2;2;2;29;5.08;5.08;365;0
105762;5622.5;0;0;477.91;1;2;1;2;2;49;25.02;0.1;410;0
170070;44496.37;6495.47;0;4302.97;1;2;2;2;1;53;30.04;25.1;1792;0
56388;39815.76;2215.52;7246.56;4051.37;1;2;2;2;1;42;15.03;9.02;741.6;203
121995;41318.91;0;0;0;1;3;2;2;1;42;20.03;20.03;1433.46;0
6319;32652.3;4416;0;0;1;3;2;3;1;50;15.11;7;1759;0
23895;29273.12;0;2390.4;2602.33;1;2;2;2;2;32;6.02;2.02;852;90
71265;22980;0;0;0;2;2;2;2;1;33;7;5;1816;0
8938;15934.83;3312.65;337.2;1585.3;1;2;2;5;1;33;10.09;6.07;1760;24
82036;42737.57;0;0;0;1;3;2;4;1;43;12.02;5.03;1651.92;0
141630;88766.04;0;0;7432.5;1;1;2;2;1;43;11.09;9.02;1672;0
32138;11882;3845.5;0;1277.33;1;2;2;6;1;48;28.1;8.02;1362;0
92184;21486.97;8255.85;0;2273.49;1;1;2;2;1;33;12.09;10.06;1752;0
189255;19269.18;5430.75;0;0;1;3;2;2;1;52;21.05;6.04;464.49;0
72759;17218.41;3530;0;1334.16;1;1;1;6;1;47;27.05;11.11;1608;0
136725;27908.32;0;0;0;1;3;2;2;1;49;32.07;29.1;1436;0
100589;26529.38;2160.14;0;0;1;3;1;4;1;44;26.11;13.08;1816;0
3838;25105.92;1200;0;0;1;3;2;1;1;52;11.09;11.09;726.66;0
34538;4320.3;837.86;0;360.99;1;2;2;2;1;32;4.01;4.01;152.66;0
67715;32151.26;0;1937.58;2855.31;1;2;2;2;1;38;14.01;14.01;640.2;64.77
71524;18550.71;3318.9;0;1837.67;1;2;2;5;1;50;33;18.09;1808;0
55778;18374.4;0;0;0;1;3;2;6;2;49;28.07;1.05;1768;0
27745;39745.07;0;13952.88;4564.33;1;2;2;2;1;50;26.04;26.04;764.8;392.4
4993;43530.25;0;3701.44;3995.21;1;2;2;2;1;50;29.02;19.02;756;105
62679;21820;2200;0;0;1;3;2;5;1;44;24;11;1808;0
30473;30168;1010;0;2564.28;1;1;1;4;1;57;33.01;25.11;1912;0
190864;30668.9;516;0;0;1;3;2;4;2;42;20;3.04;1713.8;0
31991;40802.38;0;14207.44;4530.24;1;2;2;2;1;43;17;2.01;766.8;409.9
13304;35903.7;6414;0;3533.25;1;2;2;2;1;38;16.06;9.11;1800;0
90947;27441.48;993.29;3638.7;2671.62;1;2;2;2;1;32;6;6;749.8;130
91528;19994.73;2231.5;0;1889.2;1;2;1;3;1;50;31.07;17.08;1816;0
56401;32552.65;0;4389.89;3140.12;1;2;1;2;1;40;14.07;8.02;705.6;143.66
137489;37952.9;500;0;3226;1;1;1;5;1;37;15.09;6.03;1808;0
111736;35974.44;900;0;3075.95;1;2;2;4;1;47;20.01;10.05;1776;0
129860;18010.74;0;31.77;1449.01;1;2;2;2;1;54;20.07;3.02;420.64;1
152180;23340;600;0;0;1;3;1;2;1;25;3.01;3.01;1659.9;0
114669;39746.9;0;0;0;1;3;2;4;1;50;31.02;31.02;1714.04;0
165949;40557.95;0;1199.02;3542.35;1;2;2;2;1;46;28.1;6.1;1075;50
73271;44409.6;6000;0;3774.82;1;1;2;2;2;44;25.07;1.09;1832;0
10122;39212.53;700;6036.53;3842.83;1;2;2;2;1;40;17.01;16.02;741.6;179
11106;25780.91;500;1310.56;2302.77;1;2;1;2;1;25;3;2.01;694.8;46
30173;29624.4;2322;0;0;1;3;2;4;1;56;36.02;36.02;1713.08;0
3854;27964.12;0;1239.03;2319.54;1;2;1;2;1;51;22.05;11.02;439.2;39
153433;22007.84;0;3113.38;2135.3;1;2;2;2;1;53;26.05;16.01;559.76;101
84925;41470.88;850;599.76;3655;1;2;2;2;1;48;27.07;27.07;1704;18
23761;14244.88;0;0;1210.82;1;2;2;2;2;36;19.02;19.02;352.8;0
174766;35407.65;0;5824.89;3496.21;1;2;2;2;1;35;9.02;9.02;702;180
121566;56665.12;1930;0;4683.32;1;1;2;2;1;50;32.05;18.06;1704;0
148491;46356.3;350;10670.68;4434.72;1;2;2;2;1;44;19.01;14.01;752.6;274
27038;21029.97;0;2540.65;1992.65;1;2;1;2;2;56;30.1;1.02;675.72;92.13
41220;33183.01;0;2356;3021;1;2;2;1;2;43;13.01;13.01;1562.4;76
178038;42805.36;8853.51;6244.77;0;1;1;2;2;1;33;13.11;13.11;1816;203
113423;15804;0;0;1293.64;1;1;2;5;2;49;9.11;1;1816;0
101158;17027.3;1500;0;1435.01;1;2;1;4;1;31;7.02;3.01;1840;0
57534;23773.8;1935;0;0;1;3;2;4;2;30;7.02;1.08;1638;0
161065;95504.54;0;0;0;2;3;1;2;2;49;21.02;5.03;1752;0
56896;80487.16;0;0;6841.41;1;2;1;1;2;56;22;2.01;1562.4;0
72983;18720;4820;0;1856.4;1;2;1;4;1;51;37;16.09;1816;0
71984;38402.6;1450;10935.3;3859.88;1;2;2;2;1;36;11;5;766.8;339.03
162976;41581.63;40301.24;0;0;2;3;1;2;1;41;17;9;1768;0
51285;37100.03;789;0;0;1;3;2;2;1;38;14.09;3.04;1690.34;0
115689;28200;0;1500;2523.9;2;2;2;2;1;36;9.05;9.05;1512;35
22215;66366.08;1500;1116.16;5547.67;1;2;2;2;1;53;33.01;17.02;1632;21
168789;31624.03;13284.9;0;3484.54;1;2;2;2;2;27;3.01;3.01;1776;0
25341;34867.14;0;8075.2;3650.1;1;2;2;2;1;52;36.01;11.02;529.2;217
129039;3992.96;798.59;0;0;1;2;2;2;2;23;0.01;0.01;504;0
106215;26940;0;0;0;2;2;2;2;1;32;8.01;8.01;766.8;0
4012;26296.72;2075.84;0;2411.67;1;1;2;2;1;39;17.03;12.11;1721.41;0
53521;47364.38;0;0;0;1;3;2;3;1;51;30.02;19.04;1705.67;0
126336;26736.9;6373.5;30823.7;0;1;3;2;3;1;35;12.05;11.11;1135;880
165383;21846.98;1189.82;0;1804.73;1;2;2;2;1;34;10.06;9.1;427.25;0
4594;6749.83;0;0;572.67;1;2;1;2;2;33;8.02;3.02;168.7;0
71661;24698.5;4448.6;0;2466.79;1;3;2;4;1;56;35.02;19.08;1712;0
175832;33622.02;430;3813.65;3182.03;1;2;2;2;1;43;25.02;25.02;748.8;163
124421;18264;3450.1;0;1845.7;1;2;2;4;1;52;25.1;17.02;1816;0
109249;34735.35;1200;7587.49;3481.2;1;2;2;2;1;33;11.07;6.04;766.8;203
95196;64971;0;0;0;1;3;2;2;1;58;34;12;1832;0
128811;26566.38;1450;0;0;1;3;2;3;1;40;16.07;2.02;1736;0
103032;56961.17;0;0;42159.97;1;2;2;1;2;38;14.01;14.01;1561.4;0
165328;14781.69;0;353.47;1271.35;1;2;2;2;2;28;2;0.07;396;13
142908;34241.91;0;3746.91;3102.17;1;2;2;2;1;37;15;15;662.4;118.8
118268;7176;0;1124.24;705.52;1;2;2;2;2;27;0.04;0.04;258.6;47
193380;30055.39;5894.65;1114.84;0;1;1;2;2;1;43;22.07;13.08;1776;47
137625;31449.37;0;649.93;2719.1;1;2;2;2;1;43;17.11;9.11;878.4;21.4
595;15028.53;2877.33;0;1454.88;1;2;2;4;1;30;4.02;4.02;1720;0
61987;42000;0;0;19735.48;2;2;1;1;1;67;2.08;2.08;1663.2;0
75051;36709.3;0;7740;3808.48;1;2;1;2;1;53;33.01;15.01;937.2;270
166638;31212;15329.6;0;3890.67;1;2;1;2;1;63;38;12.08;1792;0
145876;32380.49;2790;0;0;1;1;2;4;1;48;31.05;11.07;1703.42;0
136731;29441.63;0;230.4;0;1;2;2;2;1;37;9.01;8.07;915.2;12
115551;22176;4000;0;2224.96;1;1;2;4;1;45;23;4.08;1848;0
72205;22509.42;2207.18;0;0;1;3;1;5;1;59;41.02;29.07;1848;0
198057;33372;4810;0;2836.62;1;1;1;4;1;61;44.08;13.02;1816;0
2734;56578.36;2220;0;4788.65;1;1;1;4;1;57;34.05;24.05;1840;0
192770;41744.61;1550;3287.32;3827.71;1;2;2;2;1;56;33;33;766.8;89
6527;19857.88;5432.8;3357.72;2300.36;1;2;1;5;1;57;39.02;17.01;1792;188
115429;38196.69;0;1712.16;3259.89;1;2;2;2;1;40;21.02;10.02;985;66
174177;28338.8;200;0;0;2;3;2;2;1;43;18.07;18.07;1140;0
73589;22912.96;4070.4;0;2293.59;1;2;1;2;1;36;13.05;12.03;1872;0
4422;58470.77;4900;0;4719.38;1;1;2;2;1;53;33.11;31.09;1616;0
102115;28422.64;2400;0;2444.34;1;1;2;2;1;32;6.11;6.03;1904;0
115853;53060.99;1000;0;4510.18;1;2;2;2;1;49;25.08;20.02;1816;0
52643;17922.5;0;0;1505.35;1;3;2;2;1;35;4.08;1.11;1864;0
117633;42905.77;0;4596.12;3610.66;1;2;2;2;1;46;21;21;615.6;131
115882;56549.97;6225.83;9919.4;5839.09;1;2;2;2;1;41;17.02;12.02;1816;217
37040;33499.27;4100;80.16;2834.34;1;1;2;2;1;26;1.05;1.05;1792;3
137497;28834.04;1000;5546.76;2922.3;1;2;2;2;2;27;3;3;709.2;204
61722;25000.06;5598;0;0;2;3;2;4;1;55;35;17.05;1713.83;0
167868;20784.54;0;1872.74;0;1;3;1;5;1;38;21.05;7.07;1776;74.5
178330;27111.6;0;0;2304.5;1;2;1;2;2;28;4.01;4.01;1560.6;0
152345;38400;2866;0;0;2;2;2;2;1;46;15.02;6.09;1816;0
12039;42172.8;0;0;3208.15;1;2;2;2;1;51;30;30;868;0
82400;86861.61;0;0;7032.74;1;1;1;2;1;35;9.02;8.01;1664;0
80044;23043.2;2877;0;0;1;3;1;3;2;25;3.07;3.01;1729;0
48985;13886.02;919;0;1170.42;1;2;2;5;1;50;15.11;10.08;1350;0
63115;23087.39;3853.3;0;2247.03;1;1;1;5;1;54;38.03;21.08;1776;0
86721;26411.37;800;626.91;2160.35;1;2;2;2;1;33;7.02;5.02;766.8;18
47007;27125.02;725;2503.5;2518.42;1;2;2;2;1;29;3.02;3.02;844.8;111
197442;39958.74;0;6781.16;3972.9;1;2;1;2;1;55;23.07;6.02;937;243
72033;18500;3283.8;0;1590;1;2;2;4;1;46;25.1;5.02;1816;0
41882;108729.22;14892.34;0;0;1;3;1;2;1;35;10.05;8.06;1606.96;0
91425;14260.52;380;0;0;2;3;2;4;1;59;41.01;6.05;871.8;0
19624;20463.3;0;7346;57979.5;2;2;1;1;1;59;5.01;5.01;1562.4;63
19330;54651.76;0;0;4645.4;1;2;2;2;1;46;18.04;4.04;766.8;0
191918;40997;0;0;0;1;3;2;3;1;46;23.04;23.04;1766.14;0
16417;6918.59;1710.93;0;718.78;1;2;2;2;1;33;12.09;12.09;632;0
90093;23198.96;0;0;0;1;3;2;6;1;46;31;28;1816;0
121198;16130.81;0;0;1352.48;1;1;2;2;1;31;7.05;0.1;1928;0
110258;24000;400;0;1976.4;1;2;2;2;2;27;1.02;1.02;766.8;0
87645;20512.8;350;0;1743.59;1;2;1;5;1;52;34.03;0.09;1724;0
152563;39789.28;1290;0;3149.54;1;3;2;2;1;38;19.11;19.11;1672;0
19986;23773;600;0;2020.71;2;2;1;2;1;31;8.02;8.02;1584;0
149202;48413.8;0;0;4139.8;1;2;1;2;1;35;10.08;10.08;1704;0
184830;39901.94;320;2666.73;3314.21;1;2;2;2;1;47;26.02;13.02;720;116
149589;44813.73;1000;3976.9;3800.63;1;2;2;2;1;45;17.04;6.04;766.8;107
169493;241624.39;13104.56;0;0;2;3;1;2;1;39;8.1;6;1808;0
174367;41617.77;0;9026.16;4293.32;1;2;2;2;1;40;16.01;16.01;702;255
78148;60785.82;0;0;5197.1;1;1;2;4;1;52;32.06;32.06;1584;0
72288;25678.86;0;0;37211;2;2;1;1;1;48;20;2.01;1533.6;0
69369;41124;2100;0;3495.54;1;1;2;2;1;47;21.04;17.09;1808;0
32341;33279.84;0;4223.61;3108.78;1;2;1;2;1;36;8.02;5.02;550.8;196
17584;38142;6536.22;371.66;0;1;1;2;4;1;40;25.01;20.11;1744;12
94623;23744;0;6246;2549.18;1;2;2;1;2;30;6.01;6.01;1576.8;163
132932;38152.2;2820;0;0;1;3;1;2;1;48;24.03;4.02;1766.93;0
68725;38008.44;1000;12859.37;4319.78;1;2;2;2;1;34;10.01;10.01;601.2;378.89
16177;40907.36;0;3887.07;3852.32;1;2;2;2;1;49;26.02;8.02;763.2;104.15
110559;7464;0;0;640.78;1;2;1;2;1;48;23.07;0.07;171.4;0
4588;43052.03;0;7714.56;4166.92;1;2;2;2;1;56;33.08;32.08;766.8;212.5
81515;34405.45;1000;103;2967.72;1;2;2;2;1;37;11.05;9.02;1019.2;5
132608;37248.91;1800;0;3040.94;1;1;2;2;1;42;16.09;15.09;1696;0
172990;35536.57;0;1405.83;3149.21;1;2;1;2;1;45;27.04;27.04;732.8;48
166035;40142.48;0;15081.9;4656.85;1;2;2;2;1;42;20;20;534.8;416
168529;17856;3038;0;1775.99;1;2;2;4;1;53;34.03;3.01;1824;0
20806;2153.08;0;0;183.01;1;2;2;2;1;40;20.11;0.02;85;0
187414;20374.56;3547.2;0;2033.35;1;2;1;4;1;34;17;17;1816;0
2267;77951.47;0;0;6625.87;1;1;2;2;1;49;25.02;21.06;984;0
170557;35415.27;0;0;3010.3;1;3;2;2;2;31;5.01;5.01;709.2;0
41790;25488.14;2100;5098;2630.4;1;2;1;2;1;29;3;3;766.8;184
143874;46411.32;2200;0;3944.95;1;1;1;2;1;51;26.02;20.02;1808;0
173517;20990;3786;0;2057.49;1;2;1;5;1;57;40;7.06;1816;0
178718;62040;6000;0;5273.4;1;1;1;2;1;46;26.01;22.01;1896;0
83017;20111.92;2000;0;1669.59;1;1;2;2;1;30;3.03;1.03;1592;0
178612;105276.36;9800;0;8598;1;1;2;2;1;57;33.11;9.01;1720;0
171168;20363.1;2841.9;0;1934.18;1;2;2;4;1;53;23.04;23.04;1762;0
142370;26764.5;0;5679.51;2757.74;1;2;2;2;2;30;5.05;3.02;766.8;212
64238;129085.68;18000;0;10894.51;1;1;2;2;1;53;25.01;25.01;1888;0
32207;42401.76;0;4294.68;3969.19;1;2;2;2;1;51;26.02;26.02;748.8;119
69826;125063.01;8790;0;10408.41;1;1;2;2;1;53;26.02;18.11;1760;0
128771;100332.69;36532.45;0;0;1;1;1;2;1;49;26;26;1772;0
161159;20265;5300;0;1868.16;1;3;2;2;2;33;5.08;0.08;1512;0
143549;80554.08;11920;0;6847.1;1;1;2;2;1;56;31.03;4.09;1848;0
180059;21816.84;7151.3;404;2251.28;1;1;1;5;1;56;34.01;18.09;1696;23
177195;38592;5379.86;0;3525.1;1;1;1;4;1;60;42.09;15.07;1880;0
13919;32721.12;5068.66;0;3105.67;1;3;2;4;1;51;32.03;23.02;1632;0
167260;18022.12;0;0;1531.88;1;2;2;2;1;56;31.06;6.06;455;0
74921;31734.12;5083.68;0;3019;1;2;2;2;1;39;14.08;14.06;1984;0
176287;37092;7555.75;0;3727.06;1;2;2;3;1;54;33.04;11.02;1800;0
128127;32240.92;0;0;0;1;3;2;2;1;47;27.03;26;1456;0
152887;42605.22;0;0;3621;1;1;2;4;1;54;38.05;35.04;1760;0
92525;16556.6;2696;0;1547.22;1;2;2;5;1;51;15.02;15.02;1864;0
19593;22291.2;0;0;0;1;3;2;3;1;50;26.02;20.01;1652.44;0
19945;34365.56;2009.57;0;0;1;1;2;2;1;28;5;5;1760;0
166121;24009.44;4012.8;2042.5;2500.29;1;3;1;4;1;29;7.11;2.01;1696;104
75174;23855.36;3673;0;2051.56;1;3;2;4;2;30;8.06;1.06;1760;0
22447;47508.97;0;3745.13;4218.88;1;3;2;2;1;42;26.01;9.06;907.2;119.27
137305;33375;0;0;0;1;3;1;2;1;31;8.09;8.09;1090;0
196252;72210.88;4650;0;6138.15;1;1;2;2;1;50;28.08;9.1;1712;0
64677;23012.4;253.96;0;0;2;3;1;5;2;40;16.1;2.05;1768;0
117638;37517.61;0;2666.14;3409.99;1;2;2;2;1;44;20.02;20.02;622;83
64398;22315.4;800;0;1764.81;1;2;2;4;1;48;27.02;17.08;1824;0
196381;26088.64;2201;0;2217.53;1;2;2;2;1;24;1.05;1.05;1768;0
128322;64053.78;8000;0;5318.92;1;1;2;2;1;55;29.05;17.03;1688;0
6917;19872;3696;0;0;1;2;2;5;1;53;34.09;24.1;1896;0
74765;32264.59;0;5938.87;3209.88;1;2;2;2;1;41;16.11;4.01;766.8;229
28846;40146.82;737.75;0;0;1;3;2;2;1;50;25.03;24.06;1706.25;0
12184;18828.63;0;0;0;1;3;2;4;2;31;7.01;6.08;1735.33;0
54966;45803.16;1600;7128.06;4129.2;1;2;2;2;1;44;23;23;726.8;155
29224;13186.47;0;175.09;1139.88;1;2;2;2;2;37;12.02;1.02;196.56;4.95
156677;47105.16;3130;3185;4274.66;1;2;1;1;1;56;32.07;32.07;1555.2;65
181881;23732.16;0;0;2017;1;2;1;4;1;37;5.07;5.07;1823;0
11093;54520;0;0;0;2;3;2;2;1;35;11.01;4.04;1667.6;0
116324;14893.16;1117.62;0;0;1;3;2;4;2;23;2.05;1.11;1774.04;0
147399;39174;0;9000;4090.64;1;2;2;2;1;37;13.02;13.02;752.4;253.6
70194;19930.5;0;0;1700.19;1;2;2;2;1;28;7.09;4.02;598.83;0
160555;7500;0;0;0;2;2;1;1;2;61;38.01;0.01;453.6;0
85550;32087.69;1400;0;2747.12;1;2;2;2;1;35;17;16;1664;0
188913;38769.93;0;0;3272.63;1;3;2;2;1;39;15.01;10.01;832;0
162634;8500.56;108;0;729.98;1;2;2;3;1;53;26.03;15;908;0
34569;26560.84;0;1131.53;2347.12;1;2;2;2;1;32;6.02;6.02;763.2;40
32823;17813.04;2127.82;0;1543.59;1;3;1;5;1;42;17.06;5;1472;0
65930;27597.04;0;5417.87;2791;1;2;2;2;1;29;6.02;5.02;756;202
39736;12858.44;0;0;1092.97;1;2;2;2;1;29;5.04;3.02;365.4;0
91436;26886;1000;0;2266.69;1;1;1;2;1;31;5.04;5.04;1792;0
30332;37232.47;890.6;8232.64;3799.51;1;2;2;2;1;49;27.02;27.02;959.2;349.5
121007;18140.1;3676;0;1854.37;1;2;2;5;1;38;20;20;1816;0
50072;28661;5819.2;409.2;0;1;1;2;4;1;42;21.09;16.04;1688;20
48565;32522.34;0;1095.88;2775.48;1;2;2;2;1;46;21.07;21.07;720;36
66031;41868;348.9;0;0;1;3;2;4;1;47;27.11;8.1;1744.16;0
70297;41285.57;0;0;3463.76;1;2;2;2;1;45;24.11;5.02;763.2;0
97351;43800;15000;0;0;2;3;1;2;1;28;3.1;3.1;1816;0
18778;44187.6;5587;0;0;1;3;2;1;1;43;22.02;21.04;1125;0
139477;17726.4;3023.4;0;1653.23;1;2;2;5;1;54;39.02;28.02;1816;0
45406;18460.56;0;0;1407.65;1;3;2;2;2;33;6;1;766.4;0
170417;33980.39;1100;7769.12;3583.83;1;2;2;2;1;43;19.01;18.07;705.6;256
86446;13122.76;0;0;0;1;3;2;3;1;41;9.07;4.04;795.28;0
147161;182938.66;51696;0;16599.46;1;2;1;1;1;63;39.01;39.01;1776;0
56576;23032.64;0;1741.16;2105.77;1;2;2;2;2;48;26.07;7.02;533.4;76
23180;18314.66;3231.2;0;1831.4;1;2;2;4;2;37;14.05;1;1856;0
98538;24684.7;435;0;0;1;3;1;2;1;32;7.06;7.06;1690.34;0
71707;51890.22;3920;0;4295.17;1;1;1;2;1;52;26.08;8.1;1664;0
138790;42990.12;4082.92;0;0;1;3;2;3;1;46;25.07;25.07;1728.98;0
192847;41846.07;2500;0;3598.76;1;1;1;2;1;48;30.04;21.11;1744;0
63160;9281.37;500;0;788.92;1;3;2;2;2;29;0.06;0.06;846;0
148522;52282.49;11200;0;0;1;1;2;2;1;43;18.04;17.11;1720;0
50443;31695.6;4896;0;2928.2;1;2;2;2;1;42;20.04;20.04;1896;0
178029;19803.59;227.52;0;0;1;3;2;5;1;46;18.02;6.05;1721.14;0
120870;31713.46;0;0;2695.64;1;2;2;2;1;35;9.06;9.06;1107.6;0
104399;11055;2750;0;990.68;1;1;1;2;1;40;5.07;2;904;0
91648;8385.8;0;108.76;722.04;1;2;2;2;2;25;0.08;0.08;303.6;4
86197;15826.2;150;0;1345.23;1;2;2;2;1;30;7.02;3.03;675.34;0
128162;108271.45;4000;0;8953.07;1;1;2;2;1;52;24.1;16.02;1712;0
40966;55364.97;0;0;0;2;3;2;2;1;38;7.03;3.04;1493.26;0
181773;8340.9;1488;0;773.55;1;2;1;5;1;34;16.01;11.06;644;0
59239;31307.89;800;0;2582.3;1;1;2;3;1;30;6.01;5.11;1536;0
118606;8180.09;1504.05;0;777.43;1;2;2;2;1;25;3;2.07;816;0
13104;43458.18;0;0;0;1;3;2;2;1;26;2;1.06;1706.25;0
70344;37893.28;0;0;0;1;1;2;2;1;37;18;17.01;1712;0
108067;44037.33;2000;3809.48;4066.97;1;2;2;2;1;32;8.02;8.02;766.8;125.46
73784;20463.2;0;0;0;1;3;2;2;1;30;3.07;0.06;1172.88;0
71363;43820.36;500;0;3632.22;1;1;1;2;1;60;11.04;3.11;1664;0
10199;23406.27;1696.89;629.79;2067.1;1;2;2;2;1;55;25;3;897.1;18
88965;42174.8;0;0;3584.86;1;2;2;4;1;56;35.09;24.02;1808;0
115666;23808;4243.03;0;0;2;3;2;3;1;55;30.07;1.09;1721.55;0
54962;46299.95;4100;0;3971.94;1;1;2;2;1;39;9.1;3.11;1576;0
163952;10480.52;5867.05;0;1127.99;1;1;2;5;1;51;13.02;9.11;1350;0
63224;23934.89;1988.4;0;2160.92;1;2;1;2;1;40;14.06;14.02;584.08;0
28520;35228.55;1738.8;3405.83;3273.03;1;2;2;2;1;41;17.01;7.01;762.8;84.8
81346;43726.5;1850;0;3708.72;1;1;1;2;1;48;23;6.1;1776;0
127325;33182;0;6796;3088;1;2;1;2;1;37;12.02;4.02;766.8;191
94427;17772;288;0;0;1;3;2;2;1;25;4.05;4.05;1728.24;0
132394;11506.37;0;383.68;931.96;1;2;2;2;1;33;5.02;0.02;253.2;12
18793;45630.96;600;1418.16;3929.75;1;2;2;2;1;52;29;27.07;1536;38
125975;26627.38;875;7431.46;2860.69;1;2;1;2;1;28;3.02;3.02;731;314
113592;32162.85;2314.72;0;0;1;3;1;5;1;55;38.05;35.08;1797.47;0
107483;11440.14;800;0;970.39;1;2;1;2;2;25;1;1;423.9;0
194994;46500;7592.5;0;0;1;1;1;2;1;45;18.1;17.11;1896;0
50090;20878;4186;0;2081.02;1;3;2;6;1;48;21.09;21.09;1832;0
126043;52399.24;0;7746;0;1;3;2;2;1;29;3.08;3.08;1205.21;138.26
108653;41845.66;800;5818.64;3977.19;1;2;2;2;1;48;24.01;11.01;738;165
101702;145200;0;0;12342;1;1;1;2;1;57;41.09;17.04;1792;0
74391;67896.59;0;0;5771.21;1;1;2;2;1;52;25.09;15.01;1672;0
130423;34560;0;0;2627;1;1;2;4;1;42;23.04;23.04;1368;0
141036;3951;0;0;0;2;3;2;6;2;43;0.01;0.01;504;0
172786;3882;776.4;0;395.96;1;2;1;2;2;34;1.08;1.08;363.2;0
2573;15641.05;2614.83;0;1495.33;1;2;2;5;1;51;14.05;10.09;1736;0
24116;33888.52;1149;6100;3358.29;1;2;1;2;1;55;31.05;31.05;766.8;163
